ABB_DIST_NAME,COUNTY,JXTN,DIST_NAME,DIST_MAP,OVER,EXT_DIST,DIST_TYPE,AFF_DIST,ELD_DIST,1FDP,2FDP,3FDP,4FDP,5FDP,ADUDP,AFFDP,PRDDP,NOTES,1F_MIN_LOT,1F_FSET,1F_SSET,1F_RSET,1F_FRONT,1F_MAX_LOT_BLDG,1F_MAX_LOT_IMP,1F_PARK,1F_STORIES,1F_HEIGHT,1F_FTA,1F_MIN_UNIT,2F_AFF,2F_ELD,2F_MIN_LOT,2F_MAX_DENS,2F_FSET,2F_SSET,2F_RSET,2F_FRONT,2F_MAX_LOT_BLDG,2F_MAX_LOT_IMP,2F_PARK_1BR,2F_PARK_2BR,2F_STORIES,2F_HEIGHT,2F_FTA,2F_MIN_UNIT,3F_AFF,3F_ELD,3F_MIN_LOT,3F_MAX_DENS,3F_FSET,3F_SSET,3F_RSET,3F_FRONT,3F_MAX_LOT_BLDG,3F_MAX_LOT_IMP,3F_PARK_1BR,3F_PARK_2BR,3F_CNXN_H2O,3F_CNXN_TRANSIT,3F_STORIES,3F_HEIGHT,3F_FTA,3F_MIN_UNIT,3F_BEDROOMS,4F_AFF,4F_ELD,4F_MIN_LOT,4F_MAX_DENS,4F_FSET,4F_SSET,4F_RSET,4F_FRONT,4F_MAX_LOT_BLDG,4F_MAX_LOT_IMP,4F_PARK_1BR,4F_PARK_2BR,4F_CNXN_H2O,4F_CNXN_TRANSIT,4F_STORIES,4F_HEIGHT,4F_FTA,4F_MIN_UNIT,4F_BEDROOMS,4F_MAX_UNIT,5F_AFF,5F_ELD,5F_MIN_LOT,5F_MAX_DENS,5F_FSET,5F_SSET,5F_RSET,5F_FRONT,5F_MAX_LOT_BLDG,5F_MAX_LOT_IMP,5F_PARK_1BR,5F_PARK_2BR,5F_CNXN_H2O,5F_CNXN_TRANSIT,5F_STORIES,5F_FEET,5F_FTA,5F_MIN_UNIT,5F_BEDROOMS,5F_MAX_UNIT,AFF_DEF,AFF_ELD_ONLY,AFF_MIN_LOT,AFF_MAX_DENS,AFF_PARK_1BR,AFF_PARK_2BR,AFF_MIN_UNIT,AFF_BEDROOMS,AFF_MAX_UNIT,ADU_EMP_REQD,ADU_RENTER_PROH,ADU_OWNER_REQD,ADU_ELD,ADU_MIN_LOT,ADU_PARK,ADU_PRIM_STRUC,ADU_MAX_PCT,ADU_MAX_SIZE,ADU_BEDROOMS,PRD_MHP,PRD_MIN_LOT,PRD_MAX_DENS,PRD_MAX_UNIT,PUD_SUBDV,PUD_THRESH,PUD_ALLOW,PUD_CONSERVE,BASE_DENS,1F_MIN_LOT_UNITS,1F_FSET_UNITS,1F_SSET_UNITS,1F_RSET_UNITS,1F_FRONT_UNITS,1F_MAX_LOT_BLDG_UNITS,1F_MAX_LOT_IMP_UNITS,1F_PARK_UNITS,1F_STORIES_UNITS,1F_HEIGHT_UNITS,1F_FTA_UNITS,1F_MIN_UNIT_UNITS,2F_AFF_UNITS,2F_ELD_UNITS,2F_MIN_LOT_UNITS,2F_MAX_DENS_UNITS,2F_FSET_UNITS,2F_SSET_UNITS,2F_RSET_UNITS,2F_FRONT_UNITS,2F_MAX_LOT_BLDG_UNITS,2F_MAX_LOT_IMP_UNITS,2F_PARK_1BR_UNITS,2F_PARK_2BR_UNITS,2F_STORIES_UNITS,2F_HEIGHT_UNITS,2F_FTA_UNITS,2F_MIN_UNIT_UNITS,3F_AFF_UNITS,3F_ELD_UNITS,3F_MIN_LOT_UNITS,3F_MAX_DENS_UNITS,3F_FSET_UNITS,3F_SSET_UNITS,3F_RSET_UNITS,3F_FRONT_UNITS,3F_MAX_LOT_BLDG_UNITS,3F_MAX_LOT_IMP_UNITS,3F_PARK_1BR_UNITS,3F_PARK_2BR_UNITS,3F_CNXN_H2O_UNITS,3F_CNXN_TRANSIT_UNITS,3F_STORIES_UNITS,3F_HEIGHT_UNITS,3F_FTA_UNITS,3F_MIN_UNIT_UNITS,3F_BEDROOMS_UNITS,4F_AFF_UNITS,4F_ELD_UNITS,4F_MIN_LOT_UNITS,4F_MAX_DENS_UNITS,4F_FSET_UNITS,4F_SSET_UNITS,4F_RSET_UNITS,4F_FRONT_UNITS,4F_MAX_LOT_BLDG_UNITS,4F_MAX_LOT_IMP_UNITS,4F_PARK_1BR_UNITS,4F_PARK_2BR_UNITS,4F_CNXN_H2O_UNITS,4F_CNXN_TRANSIT_UNITS,4F_STORIES_UNITS,4F_HEIGHT_UNITS,4F_FTA_UNITS,4F_MIN_UNIT_UNITS,4F_BEDROOMS_UNITS,4F_MAX_UNIT_UNITS,5F_AFF_UNITS,5F_ELD_UNITS,5F_MIN_LOT_UNITS,5F_MAX_DENS_UNITS,5F_FSET_UNITS,5F_SSET_UNITS,5F_RSET_UNITS,5F_FRONT_UNITS,5F_MAX_LOT_BLDG_UNITS,5F_MAX_LOT_IMP_UNITS,5F_PARK_1BR_UNITS,5F_PARK_2BR_UNITS,5F_CNXN_H2O_UNITS,5F_CNXN_TRANSIT_UNITS,5F_STORIES_UNITS,5F_FEET_UNITS,5F_FTA_UNITS,5F_MIN_UNIT_UNITS,5F_BEDROOMS_UNITS,5F_MAX_UNIT_UNITS,AFF_DEF_UNITS,AFF_ELD_ONLY_UNITS,AFF_MIN_LOT_UNITS,AFF_MAX_DENS_UNITS,AFF_PARK_1BR_UNITS,AFF_PARK_2BR_UNITS,AFF_MIN_UNIT_UNITS,AFF_BEDROOMS_UNITS,AFF_MAX_UNIT_UNITS,ADU_EMP_REQD_UNITS,ADU_RENTER_PROH_UNITS,ADU_OWNER_REQD_UNITS,ADU_ELD_UNITS,ADU_MIN_LOT_UNITS,ADU_PARK_UNITS,ADU_PRIM_STRUC_UNITS,ADU_MAX_PCT_UNITS,ADU_MAX_SIZE_UNITS,ADU_BEDROOMS_UNITS,PRD_MHP_UNITS,PRD_MIN_LOT_UNITS,PRD_MAX_DENS_UNITS,PRD_MAX_UNIT_UNITS,PUD_SUBDV_UNITS,PUD_THRESH_UNITS,PUD_ALLOW_UNITS,PUD_CONSERVE_UNITS,BASE_DENS_UNITS
SEQ-NRN,Chittenden,South Burlington,Southeast Quadrant-Neighborhood Residential North,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Not Mentioned,Public Hearing,,0.22,20,10,30,,20,40,,4,,,,No,No,0.28,1.2,20,10,30,,20,40,,,4,,,,No,No,0.41,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,No,No,0.55,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,,No,No,0.69,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,,,,,,,,,,,No,No,Yes,No,0.22,,No,30,900,,No,4,,,,,,,,Acres Per Treatment,Feet,Feet,Feet,,Percent,Percent,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,,,Percent,Square Feet,,,Acres Per Treatment,,,,,,,Units Per Acre
SEQ-VR,Chittenden,South Burlington,Southeast Quadrant-Village Residential,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Not Mentioned,Public Hearing,,0.22,20,10,30,,20,40,,4,,,,No,No,0.28,1.2,20,10,30,,20,40,,,4,,,,No,No,0.41,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,No,No,0.55,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,,No,No,0.69,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,,,,,,,,,,,No,No,Yes,No,0.22,,No,30,900,,No,4,,,,,,,,Acres Per Treatment,Feet,Feet,Feet,,Percent,Percent,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,,,Percent,Square Feet,,,Acres Per Treatment,,,,,,,Units Per Acre
C1,Chittenden,South Burlington,Commercial 1,Yes,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Public Hearing,Public Hearing,Public Hearing,Prohibited,Not Mentioned,Public Hearing,This district contains 2 subdistricts: Commerical 1-Residential 12 (C1-R12) and Commercial 1-Residential 15 (C1-R15).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,C1-R12: 0.24; C1-R15: 0.2,C1-R12: 12; C1-R15: 15,30,10,30,,40,70,0.75,1.5,Yes,No,5,,,,,No,No,C1-R12: 0.32; C1-R15: 0.27,C1-R12: 12; C1-R15: 15,30,10,30,,40,70,0.75,1.5,Yes,No,5,,,,,,No,No,C1-R12: 0.4; C1-R15: 0.33,C1-R12: 12; C1-R15: 15,30,10,30,,40,70,0.75,1.5,Yes,No,5,,,,,,,,,,,,,,,,,,,,,,,,,No,4,,,,,,,,Acres Per Treatment,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Alternative,Alternative,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,Alternative,Alternative,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Alternative,Alternative,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,Spaces Per Unit,,Percent,Square Feet,Bedrooms Per Unit,,Acres Per Treatment,,,,,,,Units Per Acre
C1-AUTO,Chittenden,South Burlington,Commercial 1 with Automobile Sales,Yes,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,Not Mentioned,Public Hearing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,0.24,15,30,15,30,,40,70,0.75,1.5,Yes,No,5,,,,,No,No,0.32,15,30,15,30,,40,70,0.75,1.5,Yes,No,5,,,,,,No,No,0.4,15,30,15,30,,40,70,0.75,1.5,Yes,No,5,,,,,,,,,,,,,,,,,,,,,,,,,No,4,,,,,,,15,Acres Per Treatment,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,Spaces Per Unit,,Percent,Square Feet,Bedrooms Per Unit,,Acres Per Treatment,,,,,,,Units Per Acre
C1-AIR,Chittenden,South Burlington,Commercial 1 with Airport-Related Uses,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,Prohibited,Prohibited,Not Mentioned,Public Hearing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4,,,,,,,,Acres Per Treatment,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,Units Per Building,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,Units Per Building,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,Spaces Per Unit,,Percent,Square Feet,Bedrooms Per Unit,,Acres Per Treatment,,,,,,,Units Per Acre
C1-LR,Chittenden,South Burlington,Commercial 1 with Limited Retail,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Not Mentioned,Public Hearing,,0.14,30,10,30,,30,40,,4,,,,No,No,0.18,12,30,10,30,,30,40,,,4,,,,No,No,0.24,12,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,No,No,0.32,12,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,,No,No,0.4,12,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,,,,,,,,,,,No,No,Yes,No,0.14,,No,30,900,,No,4,,,,,,,12,Acres Per Treatment,Feet,Feet,Feet,,Percent,Percent,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,,,Percent,Square Feet,,,Acres Per Treatment,,,,,,,Units Per Acre
C2,Chittenden,South Burlington,Commercial 2,Yes,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,Not Mentioned,Public Hearing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,0.41,7,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,No,No,0.55,7,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,,No,No,0.69,7,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,,,,,,,,,,,,,,,,,,,,,No,4,,,,,,,7,Acres Per Treatment,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,Spaces Per Unit,,Percent,Square Feet,Bedrooms Per Unit,,Acres Per Treatment,,,,,,,Units Per Acre
SW,Chittenden,South Burlington,Swift Street,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Not Mentioned,Prohibited,,0.14,30,10,30,,30,40,,4,,,,No,No,0.23,7,30,10,30,,30,40,,,4,,,,No,No,0.41,7,30,10,30,,30,40,0.75,1.5,Yes,No,,40,,,,No,No,0.55,7,30,10,30,,30,40,0.75,1.5,Yes,No,,40,,,,,No,No,0.69,7,30,10,30,,30,40,0.75,1.5,Yes,No,,40,,,,,,,,,,,,,,No,No,Yes,No,0.14,,No,30,900,,,,,,,,,,7,Acres Per Treatment,Feet,Feet,Feet,,Percent,Percent,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,,,Percent,Square Feet,,,Acres Per Treatment,Units Per Acre,,,,,,Units Per Acre
AR,Chittenden,South Burlington,Allen Road,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Not Mentioned,Prohibited,,0.14,30,10,30,,30,40,,4,,,,No,No,0.18,12,30,10,30,,30,40,,,4,,,,No,No,0.24,12,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,No,No,0.32,12,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,,No,No,0.4,12,30,10,30,,40,70,0.75,1.5,Yes,No,,40,,,,,,,,,,,,,,No,No,Yes,No,0.14,,No,30,900,,,,,,,,,,12,Acres Per Treatment,Feet,Feet,Feet,,Percent,Percent,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,,Feet,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,,,Percent,Square Feet,,,Acres Per Treatment,Units Per Acre,,,,,,Units Per Acre
R7-NC,Chittenden,South Burlington,Residential 7-Neighborhood Commercial,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Not Mentioned,Prohibited,,0.14,30,10,30,,30,40,,4,,,,No,No,0.23,7,30,10,30,,30,40,,,4,,,,No,No,0.41,4,30,10,30,,30,40,0.75,1.5,Yes,No,4,,,,,No,No,0.55,4,30,10,30,,30,40,0.75,1.5,Yes,No,4,,,,,,No,No,0.69,4,30,10,30,,30,40,0.75,1.5,Yes,No,4,,,,,,,,,,,,,,,No,No,Yes,No,0.14,,No,30,900,,,,,,,,,,7,Acres Per Treatment,Feet,Feet,Feet,,Percent,Percent,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,,,Percent,Square Feet,,,Acres Per Treatment,Units Per Acre,,,,,,Units Per Acre
SEQ-VC,Chittenden,South Burlington,Southeast Quadrant-Village Commercial,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Not Mentioned,Public Hearing,,0.22,20,10,30,,20,40,,4,,,,No,No,0.28,1.2,20,10,30,,20,40,,,4,,,,No,No,0.41,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,No,No,0.55,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,,No,No,0.68,4,20,10,30,,20,40,0.75,1.5,Yes,No,4,,,,,,,,,,,,,,,No,No,Yes,No,0.22,,No,30,900,,No,4,,,,,,,,Acres Per Treatment,Feet,Feet,Feet,,Percent,Percent,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,,,Stories,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,,,,,,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,,,Percent,Square Feet,,,Acres Per Treatment,,,,,,,Units Per Acre
IC,Chittenden,South Burlington,Mixed Use Industrial and Commercial,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,Prohibited,Prohibited,Not Mentioned,Public Hearing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4,,,,,,,,Acres Per Treatment,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,Units Per Building,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,Units Per Building,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,Spaces Per Unit,,Percent,Square Feet,Bedrooms Per Unit,,Acres Per Treatment,,,,,,,Units Per Acre
AIR,Chittenden,South Burlington,Airport,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,Prohibited,Prohibited,Not Mentioned,Public Hearing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4,,,,,,,,Acres Per Treatment,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,Stories,Feet,Ratio,Square Feet,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,Units Per Building,,,Acres Per Treatment,Units Per Acre,Feet,Feet,Feet,Feet,Percent,Percent,Spaces Per Unit,Spaces Per Unit,,,Stories,Feet,Ratio,Square Feet,Bedrooms Per Unit,Units Per Building,,,Acres Per Treatment,Units Per Acre,Spaces Per Unit,Spaces Per Unit,Square Feet,Bedrooms Per Unit,Units Per Building,,,,,Acres Per Treatment,Spaces Per Unit,,Percent,Square Feet,Bedrooms Per Unit,,Acres Per Treatment,,,,,,,Units Per Acre
